Dates,Times,CheckoutDur,title
2006-03-30,19:42:00,17,"Da Vinci code a novel"
2006-03-30,19:03:00,17,"Da Vinci code a novel"
2006-03-30,17:15:00,21,"Da Vinci code a novel"
2006-03-30,17:15:00,32,"Da Vinci code a novel"
2006-03-30,19:42:00,54,"Da Vinci code a novel"
2006-03-30,19:42:00,54,"Da Vinci code a novel"
2006-03-31,17:50:00,21,"Da Vinci code"
2006-03-31,17:50:00,28,"Da Vinci code"
2006-03-31,12:52:00,0,"Da Vinci code a novel"
2006-03-31,12:52:00,2,"Da Vinci code a novel"
2006-03-31,13:23:00,6,"Da Vinci code a novel"
2006-03-31,13:23:00,10,"Da Vinci code a novel"
2006-03-31,16:49:00,15,"Da Vinci code a novel"
2006-03-31,14:42:00,20,"Da Vinci code a novel"
2006-03-31,12:37:00,21,"Da Vinci code a novel"
2006-03-31,16:44:00,21,"Da Vinci code a novel"
2006-03-31,12:37:00,24,"Da Vinci code a novel"
2006-03-31,12:37:00,25,"Da Vinci code a novel"
2006-03-31,16:44:00,27,"Da Vinci code a novel"
2006-03-31,16:44:00,65,"Da Vinci code a novel"
2006-04-01,13:49:00,23,"Da Vinci code"
2006-04-01,10:53:00,11,"Da Vinci code a novel"
2006-04-01,14:10:00,21,"Da Vinci code a novel"
2006-04-03,14:51:00,22,"Da Vinci code"
2006-04-03,14:04:00,0,"Da Vinci code a novel"
2006-04-03,15:03:00,20,"Da Vinci code a novel"
2006-04-03,15:03:00,22,"Da Vinci code a novel"
2006-04-03,16:36:00,35,"Da Vinci code a novel"
2006-04-04,13:18:00,4,"Da Vinci code"
2006-04-05,14:50:00,19,"Da Vinci code a novel"
2006-04-05,17:54:00,23,"Da Vinci code a novel"
2006-04-05,13:27:00,24,"Da Vinci code a novel"
2006-04-05,13:27:00,27,"Da Vinci code a novel"
2006-04-05,13:27:00,27,"Da Vinci code a novel"
2006-04-05,13:04:00,28,"Da Vinci code a novel"
2006-04-06,17:59:00,18,"Da Vinci code a novel"
2006-04-06,16:37:00,21,"Da Vinci code a novel"
2006-04-06,16:37:00,27,"Da Vinci code a novel"
2006-04-08,14:26:00,0,"Da Vinci code a novel"
2006-04-08,14:26:00,3,"Da Vinci code a novel"
2006-04-08,16:13:00,26,"Da Vinci code a novel"
2006-04-09,15:40:00,19,"Da Vinci code"
2006-04-09,15:40:00,23,"Da Vinci code"
2006-04-10,15:08:00,22,"Da Vinci code a novel"
2006-04-10,15:08:00,23,"Da Vinci code a novel"
2006-04-11,13:56:00,13,"Da Vinci code a novel"
2006-04-11,13:56:00,15,"Da Vinci code a novel"
2006-04-12,10:28:00,0,"Da Vinci code"
2006-04-12,16:04:00,14,"Da Vinci code"
2006-04-12,16:04:00,15,"Da Vinci code"
2006-04-12,14:24:00,23,"Da Vinci code"
2006-04-12,14:24:00,25,"Da Vinci code"
2006-04-12,15:30:00,8,"Da Vinci code a novel"
2006-04-12,13:54:00,13,"Da Vinci code a novel"
2006-04-12,14:45:00,15,"Da Vinci code a novel"
2006-04-12,14:45:00,16,"Da Vinci code a novel"
2006-04-12,12:17:00,21,"Da Vinci code a novel"
2006-04-13,17:16:00,21,"Da Vinci code a novel"
2006-04-13,17:16:00,24,"Da Vinci code a novel"
2006-04-14,11:01:00,22,"Da Vinci code"
2006-04-14,14:32:00,25,"Da Vinci code"
2006-04-14,11:19:00,16,"Da Vinci code a novel"
2006-04-14,15:57:00,84,"Da Vinci code a novel"
2006-04-14,15:57:00,88,"Da Vinci code a novel"
2006-04-15,10:35:00,6,"Da Vinci code a novel"
2006-04-15,12:58:00,8,"Da Vinci code a novel"
2006-04-15,13:02:00,24,"Da Vinci code a novel"
2006-04-15,14:55:00,50,"Da Vinci code a novel"
2006-04-17,10:39:00,35,"Da Vinci code"
2006-04-17,10:39:00,36,"Da Vinci code"
2006-04-17,17:02:00,22,"Da Vinci code a novel"
2006-04-18,15:34:00,19,"Da Vinci code"
2006-04-18,15:34:00,44,"Da Vinci code"
2006-04-18,15:34:00,48,"Da Vinci code"
2006-04-18,15:34:00,58,"Da Vinci code"
2006-04-18,15:34:00,83,"Da Vinci code"
2006-04-18,15:34:00,83,"Da Vinci code"
2006-04-18,18:44:00,8,"Da Vinci code a novel"
2006-04-18,18:44:00,9,"Da Vinci code a novel"
2006-04-18,18:47:00,16,"Da Vinci code a novel"
2006-04-18,14:58:00,35,"Da Vinci code a novel"
2006-04-18,19:24:00,35,"Da Vinci code a novel"
2006-04-18,19:24:00,39,"Da Vinci code a novel"
2006-04-18,19:24:00,41,"Da Vinci code a novel"
2006-04-18,14:58:00,52,"Da Vinci code a novel"
2006-04-18,14:58:00,53,"Da Vinci code a novel"
2006-04-19,14:34:00,14,"Da Vinci code a novel"
2006-04-21,17:49:00,5,"Da Vinci code"
2006-04-21,17:49:00,6,"Da Vinci code"
2006-04-21,17:49:00,17,"Da Vinci code"
2006-04-21,17:49:00,35,"Da Vinci code"
2006-04-21,17:49:00,55,"Da Vinci code"
2006-04-21,17:49:00,57,"Da Vinci code"
2006-04-21,17:49:00,91,"Da Vinci code"
2006-04-21,13:15:00,4,"Da Vinci code a novel"
2006-04-21,14:51:00,5,"Da Vinci code a novel"
2006-04-21,13:15:00,11,"Da Vinci code a novel"
2006-04-21,13:15:00,11,"Da Vinci code a novel"
2006-04-22,12:12:00,4,"Da Vinci code"
2006-04-22,12:12:00,7,"Da Vinci code"
2006-04-24,13:52:00,9,"Da Vinci code a novel"
2006-04-24,13:52:00,10,"Da Vinci code a novel"
2006-04-24,18:11:00,43,"Da Vinci code a novel"
2006-04-25,19:02:00,9,"Da Vinci code"
2006-04-25,14:40:00,28,"Da Vinci code a novel"
2006-04-25,14:04:00,30,"Da Vinci code a novel"
2006-04-25,19:17:00,31,"Da Vinci code a novel"
2006-04-25,19:17:00,35,"Da Vinci code a novel"
2006-04-25,14:40:00,41,"Da Vinci code a novel"
2006-04-25,17:40:00,59,"Da Vinci code a novel"
2006-04-25,17:40:00,62,"Da Vinci code a novel"
2006-04-25,17:40:00,63,"Da Vinci code a novel"
2006-04-26,17:04:00,9,"Da Vinci code"
2006-04-26,19:56:00,0,"Da Vinci code a novel"
2006-04-26,19:56:00,0,"Da Vinci code a novel"
2006-04-26,13:29:00,7,"Da Vinci code a novel"
2006-04-26,15:54:00,27,"Da Vinci code a novel"
2006-04-26,11:27:00,28,"Da Vinci code a novel"
2006-04-26,11:27:00,29,"Da Vinci code a novel"
2006-04-26,11:27:00,29,"Da Vinci code a novel"
2006-04-27,19:01:00,33,"Da Vinci code"
2006-04-27,19:01:00,34,"Da Vinci code"
2006-04-27,14:56:00,0,"Da Vinci code a novel"
2006-04-27,11:04:00,11,"Da Vinci code a novel"
2006-04-28,10:11:00,26,"Da Vinci code a novel"
2006-04-28,10:11:00,27,"Da Vinci code a novel"
2006-04-29,15:23:00,10,"Da Vinci code"
2006-04-29,16:37:00,3,"Da Vinci code a novel"
2006-04-29,14:51:00,22,"Da Vinci code a novel"
2006-04-29,17:35:00,23,"Da Vinci code a novel"
2006-04-29,13:00:00,23,"Da Vinci code a novel"
2006-04-29,17:35:00,23,"Da Vinci code a novel"
2006-04-29,10:52:00,26,"Da Vinci code a novel"
2006-04-29,17:35:00,36,"Da Vinci code a novel"
2006-04-29,17:35:00,60,"Da Vinci code a novel"
2006-04-30,14:11:00,2,"Da Vinci code a novel"
2006-04-30,15:39:00,21,"Da Vinci code a novel"
2006-05-01,13:27:00,6,"Da Vinci code a novel"
2006-05-01,13:27:00,20,"Da Vinci code a novel"
2006-05-01,13:27:00,21,"Da Vinci code a novel"
2006-05-02,13:17:00,7,"Da Vinci code a novel"
2006-05-02,14:05:00,91,"Da Vinci code a novel"
2006-05-03,18:50:00,21,"Da Vinci code a novel"
2006-05-04,15:27:00,25,"Da Vinci code"
2006-05-04,15:27:00,39,"Da Vinci code"
2006-05-04,15:27:00,51,"Da Vinci code"
2006-05-04,15:27:00,53,"Da Vinci code"
2006-05-04,15:27:00,55,"Da Vinci code"
2006-05-04,18:47:00,0,"Da Vinci code a novel"
2006-05-04,13:12:00,20,"Da Vinci code a novel"
2006-05-04,18:48:00,20,"Da Vinci code a novel"
2006-05-04,11:41:00,21,"Da Vinci code a novel"
2006-05-04,13:12:00,22,"Da Vinci code a novel"
2006-05-04,14:55:00,22,"Da Vinci code a novel"
2006-05-04,11:41:00,26,"Da Vinci code a novel"
2006-05-04,13:12:00,27,"Da Vinci code a novel"
2006-05-04,14:55:00,28,"Da Vinci code a novel"
2006-05-04,18:48:00,31,"Da Vinci code a novel"
2006-05-04,18:48:00,32,"Da Vinci code a novel"
2006-05-05,16:42:00,28,"Da Vinci code a novel"
2006-05-06,17:47:00,26,"Da Vinci code"
2006-05-06,17:47:00,26,"Da Vinci code"
2006-05-06,17:18:00,0,"Da Vinci code a novel"
2006-05-06,17:18:00,2,"Da Vinci code a novel"
2006-05-06,13:47:00,14,"Da Vinci code a novel"
2006-05-06,17:50:00,15,"Da Vinci code a novel"
2006-05-06,11:07:00,20,"Da Vinci code a novel"
2006-05-06,11:07:00,24,"Da Vinci code a novel"
2006-05-07,15:35:00,24,"Da Vinci code a novel"
2006-05-07,15:35:00,24,"Da Vinci code a novel"
2006-05-07,15:35:00,29,"Da Vinci code a novel"
2006-05-07,15:35:00,29,"Da Vinci code a novel"
2006-05-08,16:40:00,16,"Da Vinci code"
2006-05-08,16:30:00,23,"Da Vinci code"
2006-05-08,16:30:00,24,"Da Vinci code"
2006-05-08,16:30:00,37,"Da Vinci code"
2006-05-08,16:30:00,37,"Da Vinci code"
2006-05-08,16:30:00,52,"Da Vinci code"
2006-05-09,17:06:00,20,"Da Vinci code"
2006-05-09,15:22:00,21,"Da Vinci code"
2006-05-09,17:06:00,22,"Da Vinci code"
2006-05-09,17:06:00,22,"Da Vinci code"
2006-05-09,15:22:00,24,"Da Vinci code"
2006-05-09,15:22:00,26,"Da Vinci code"
2006-05-09,15:22:00,49,"Da Vinci code"
2006-05-09,15:22:00,49,"Da Vinci code"
2006-05-09,12:23:00,28,"Da Vinci code a novel"
2006-05-09,12:23:00,28,"Da Vinci code a novel"
2006-05-10,16:13:00,13,"Da Vinci code"
2006-05-10,16:13:00,16,"Da Vinci code"
2006-05-10,16:13:00,25,"Da Vinci code"
2006-05-10,16:13:00,32,"Da Vinci code"
2006-05-10,16:13:00,34,"Da Vinci code"
2006-05-10,18:14:00,19,"Da Vinci code a novel"
2006-05-10,18:14:00,21,"Da Vinci code a novel"
2006-05-10,19:55:00,21,"Da Vinci code a novel"
2006-05-10,18:19:00,43,"Da Vinci code a novel"
2006-05-11,16:00:00,17,"Da Vinci code"
2006-05-11,17:00:00,20,"Da Vinci code"
2006-05-11,17:00:00,24,"Da Vinci code"
2006-05-11,17:00:00,25,"Da Vinci code"
2006-05-11,17:00:00,40,"Da Vinci code"
2006-05-11,16:00:00,48,"Da Vinci code"
2006-05-11,17:00:00,49,"Da Vinci code"
2006-05-11,16:00:00,58,"Da Vinci code"
2006-05-11,17:00:00,60,"Da Vinci code"
2006-05-11,17:00:00,75,"Da Vinci code"
2006-05-11,17:00:00,77,"Da Vinci code"
2006-05-11,17:00:00,80,"Da Vinci code"
2006-05-11,14:33:00,21,"Da Vinci code a novel"
2006-05-11,18:21:00,21,"Da Vinci code a novel"
2006-05-11,14:33:00,24,"Da Vinci code a novel"
2006-05-11,18:21:00,26,"Da Vinci code a novel"
2006-05-11,14:33:00,27,"Da Vinci code a novel"
2006-05-12,13:40:00,10,"Da Vinci code a novel"
2006-05-12,13:40:00,12,"Da Vinci code a novel"
2006-05-12,13:40:00,12,"Da Vinci code a novel"
2006-05-12,17:53:00,21,"Da Vinci code a novel"
2006-05-12,17:53:00,25,"Da Vinci code a novel"
2006-05-12,12:19:00,34,"Da Vinci code a novel"
2006-05-12,08:28:00,88,"Da Vinci code a novel"
2006-05-13,17:51:00,13,"Da Vinci code a novel"
2006-05-13,17:51:00,17,"Da Vinci code a novel"
2006-05-13,17:51:00,17,"Da Vinci code a novel"
2006-05-13,17:07:00,17,"Da Vinci code a novel"
2006-05-13,15:44:00,19,"Da Vinci code a novel"
2006-05-13,13:50:00,22,"Da Vinci code a novel"
2006-05-13,13:50:00,22,"Da Vinci code a novel"
2006-05-13,10:42:00,28,"Da Vinci code a novel"
2006-05-15,13:13:00,7,"Da Vinci code"
2006-05-15,13:13:00,8,"Da Vinci code"
2006-05-15,14:31:00,6,"Da Vinci code a novel"
2006-05-15,17:15:00,9,"Da Vinci code a novel"
2006-05-15,15:37:00,14,"Da Vinci code a novel"
2006-05-15,17:49:00,15,"Da Vinci code a novel"
2006-05-15,16:31:00,16,"Da Vinci code a novel"
2006-05-15,13:42:00,20,"Da Vinci code a novel"
2006-05-15,13:42:00,22,"Da Vinci code a novel"
2006-05-15,18:00:00,23,"Da Vinci code a novel"
2006-05-15,15:37:00,24,"Da Vinci code a novel"
2006-05-15,15:37:00,26,"Da Vinci code a novel"
2006-05-15,16:31:00,29,"Da Vinci code a novel"
2006-05-15,13:44:00,30,"Da Vinci code a novel"
2006-05-15,18:00:00,33,"Da Vinci code a novel"
2006-05-15,17:26:00,39,"Da Vinci code a novel"
2006-05-15,17:26:00,41,"Da Vinci code a novel"
2006-05-15,18:00:00,46,"Da Vinci code a novel"
2006-05-15,17:26:00,51,"Da Vinci code a novel"
2006-05-15,18:00:00,52,"Da Vinci code a novel"
2006-05-15,18:00:00,56,"Da Vinci code a novel"
2006-05-15,18:00:00,67,"Da Vinci code a novel"
2006-05-15,18:00:00,69,"Da Vinci code a novel"
2006-05-16,18:27:00,3,"Da Vinci code a novel"
2006-05-16,18:27:00,6,"Da Vinci code a novel"
2006-05-16,18:27:00,6,"Da Vinci code a novel"
2006-05-16,16:16:00,8,"Da Vinci code a novel"
2006-05-16,18:57:00,19,"Da Vinci code a novel"
2006-05-16,13:25:00,21,"Da Vinci code a novel"
2006-05-16,16:16:00,21,"Da Vinci code a novel"
2006-05-16,18:57:00,22,"Da Vinci code a novel"
2006-05-16,13:25:00,23,"Da Vinci code a novel"
2006-05-16,16:16:00,26,"Da Vinci code a novel"
2006-05-16,16:16:00,26,"Da Vinci code a novel"
2006-05-16,13:25:00,35,"Da Vinci code a novel"
2006-05-16,14:54:00,37,"Da Vinci code a novel"
2006-05-16,14:54:00,37,"Da Vinci code a novel"
2006-05-16,13:25:00,45,"Da Vinci code a novel"
2006-05-16,13:25:00,47,"Da Vinci code a novel"
2006-05-17,14:06:00,29,"Da Vinci code"
2006-05-17,17:11:00,21,"Da Vinci code a novel"
2006-05-17,17:11:00,25,"Da Vinci code a novel"
2006-05-17,18:42:00,25,"Da Vinci code a novel"
2006-05-17,17:11:00,26,"Da Vinci code a novel"
2006-05-17,18:42:00,27,"Da Vinci code a novel"
2006-05-18,17:41:00,15,"Da Vinci code"
2006-05-18,17:41:00,19,"Da Vinci code"
2006-05-18,18:41:00,3,"Da Vinci code a novel"
2006-05-18,19:45:00,12,"Da Vinci code a novel"
2006-05-18,19:45:00,12,"Da Vinci code a novel"
2006-05-18,13:38:00,13,"Da Vinci code a novel"
2006-05-18,13:38:00,14,"Da Vinci code a novel"
2006-05-18,19:45:00,14,"Da Vinci code a novel"
2006-05-18,17:01:00,16,"Da Vinci code a novel"
2006-05-18,17:15:00,19,"Da Vinci code a novel"
2006-05-18,10:11:00,21,"Da Vinci code a novel"
2006-05-18,17:15:00,21,"Da Vinci code a novel"
2006-05-18,17:15:00,24,"Da Vinci code a novel"
2006-05-18,17:15:00,35,"Da Vinci code a novel"
2006-05-18,17:01:00,36,"Da Vinci code a novel"
2006-05-18,17:15:00,38,"Da Vinci code a novel"
2006-05-19,16:01:00,5,"Da Vinci code"
2006-05-19,16:56:00,13,"Da Vinci code"
2006-05-19,16:56:00,17,"Da Vinci code"
2006-05-19,16:56:00,18,"Da Vinci code"
2006-05-19,17:27:00,23,"Da Vinci code"
2006-05-19,17:27:00,24,"Da Vinci code"
2006-05-19,17:27:00,46,"Da Vinci code"
2006-05-19,12:29:00,11,"Da Vinci code a novel"
2006-05-19,12:29:00,13,"Da Vinci code a novel"
2006-05-19,12:29:00,13,"Da Vinci code a novel"
2006-05-19,13:31:00,14,"Da Vinci code a novel"
2006-05-19,13:31:00,15,"Da Vinci code a novel"
2006-05-19,13:31:00,16,"Da Vinci code a novel"
2006-05-19,17:32:00,22,"Da Vinci code a novel"
2006-05-19,17:50:00,22,"Da Vinci code a novel"
2006-05-19,17:50:00,23,"Da Vinci code a novel"
2006-05-19,14:44:00,24,"Da Vinci code a novel"
2006-05-19,17:32:00,24,"Da Vinci code a novel"
2006-05-19,13:18:00,64,"Da Vinci code a novel"
2006-05-19,12:29:00,81,"Da Vinci code a novel"
2006-05-20,12:27:00,18,"Da Vinci code"
2006-05-20,12:27:00,23,"Da Vinci code"
2006-05-20,12:27:00,25,"Da Vinci code"
2006-05-20,12:27:00,25,"Da Vinci code"
2006-05-20,12:27:00,41,"Da Vinci code"
2006-05-20,12:27:00,44,"Da Vinci code"
2006-05-20,12:27:00,51,"Da Vinci code"
2006-05-20,12:27:00,53,"Da Vinci code"
2006-05-20,16:13:00,4,"Da Vinci code a novel"
2006-05-20,15:34:00,19,"Da Vinci code a novel"
2006-05-20,15:27:00,20,"Da Vinci code a novel"
2006-05-20,15:27:00,22,"Da Vinci code a novel"
2006-05-20,14:44:00,23,"Da Vinci code a novel"
2006-05-20,15:34:00,23,"Da Vinci code a novel"
2006-05-20,15:37:00,26,"Da Vinci code a novel"
2006-05-20,15:37:00,30,"Da Vinci code a novel"
2006-05-20,15:37:00,41,"Da Vinci code a novel"
2006-05-20,15:37:00,51,"Da Vinci code a novel"
2006-05-20,15:37:00,64,"Da Vinci code a novel"
2006-05-20,15:37:00,65,"Da Vinci code a novel"
2006-05-20,15:37:00,84,"Da Vinci code a novel"
2006-05-20,15:37:00,87,"Da Vinci code a novel"
2006-05-20,15:37:00,96,"Da Vinci code a novel"
2006-05-20,15:37:00,103,"Da Vinci code a novel"
2006-05-20,15:37:00,109,"Da Vinci code a novel"
2006-05-22,19:10:00,11,"Da Vinci code a novel"
2006-05-22,19:49:00,13,"Da Vinci code a novel"
2006-05-22,14:27:00,14,"Da Vinci code a novel"
2006-05-22,14:27:00,16,"Da Vinci code a novel"
2006-05-22,17:32:00,16,"Da Vinci code a novel"
2006-05-22,12:22:00,18,"Da Vinci code a novel"
2006-05-22,19:10:00,20,"Da Vinci code a novel"
2006-05-22,12:22:00,21,"Da Vinci code a novel"
2006-05-22,17:32:00,29,"Da Vinci code a novel"
2006-05-22,17:32:00,29,"Da Vinci code a novel"
2006-05-22,19:10:00,34,"Da Vinci code a novel"
2006-05-22,19:10:00,34,"Da Vinci code a novel"
2006-05-22,19:10:00,35,"Da Vinci code a novel"
2006-05-22,17:38:00,40,"Da Vinci code a novel"
2006-05-23,17:49:00,3,"Da Vinci code"
2006-05-23,17:49:00,10,"Da Vinci code"
2006-05-23,17:49:00,12,"Da Vinci code"
2006-05-23,17:49:00,17,"Da Vinci code"
2006-05-23,17:49:00,30,"Da Vinci code"
2006-05-23,17:49:00,34,"Da Vinci code"
2006-05-23,14:46:00,0,"Da Vinci code a novel"
2006-05-23,15:36:00,7,"Da Vinci code a novel"
2006-05-23,15:36:00,10,"Da Vinci code a novel"
2006-05-23,15:36:00,14,"Da Vinci code a novel"
2006-05-23,14:51:00,16,"Da Vinci code a novel"
2006-05-23,15:00:00,29,"Da Vinci code a novel"
2006-05-23,15:00:00,30,"Da Vinci code a novel"
2006-05-23,17:41:00,47,"Da Vinci code a novel"
2006-05-24,17:43:00,7,"Da Vinci code a novel"
2006-05-24,19:50:00,6,"Da Vinci code a novel"
2006-05-24,19:50:00,8,"Da Vinci code a novel"
2006-05-24,17:43:00,12,"Da Vinci code a novel"
2006-05-24,12:44:00,13,"Da Vinci code a novel"
2006-05-24,17:43:00,13,"Da Vinci code a novel"
2006-05-24,12:44:00,15,"Da Vinci code a novel"
2006-05-24,12:44:00,20,"Da Vinci code a novel"
2006-05-24,16:29:00,26,"Da Vinci code a novel"
2006-05-24,16:29:00,27,"Da Vinci code a novel"
2006-05-24,16:29:00,27,"Da Vinci code a novel"
2006-05-24,12:44:00,34,"Da Vinci code a novel"
2006-05-25,12:40:00,1,"Da Vinci code a novel"
2006-05-25,12:40:00,5,"Da Vinci code a novel"
2006-05-25,10:13:00,8,"Da Vinci code a novel"
2006-05-25,17:26:00,8,"Da Vinci code a novel"
2006-05-25,17:36:00,12,"Da Vinci code a novel"
2006-05-25,18:42:00,17,"Da Vinci code a novel"
2006-05-25,12:40:00,25,"Da Vinci code a novel"
2006-05-25,12:40:00,26,"Da Vinci code a novel"
2006-05-25,12:40:00,28,"Da Vinci code a novel"
2006-05-25,18:42:00,39,"Da Vinci code a novel"
2006-05-25,18:42:00,40,"Da Vinci code a novel"
2006-05-26,10:28:00,0,"Da Vinci code"
2006-05-26,10:28:00,11,"Da Vinci code"
2006-05-26,14:26:00,52,"Da Vinci code a novel"
2006-05-26,14:26:00,55,"Da Vinci code a novel"
2006-05-27,17:59:00,0,"Da Vinci code"
2006-05-27,17:59:00,6,"Da Vinci code"
2006-05-27,16:08:00,6,"Da Vinci code a novel"
2006-05-27,13:41:00,7,"Da Vinci code a novel"
2006-05-27,16:08:00,10,"Da Vinci code a novel"
2006-05-27,16:08:00,10,"Da Vinci code a novel"
2006-05-27,17:36:00,20,"Da Vinci code a novel"
2006-05-27,17:36:00,24,"Da Vinci code a novel"
2006-05-27,17:36:00,54,"Da Vinci code a novel"
2006-05-27,17:36:00,57,"Da Vinci code a novel"
2006-05-28,14:04:00,23,"Da Vinci code a novel"
2006-05-28,14:04:00,23,"Da Vinci code a novel"
2006-05-30,10:03:00,5,"Da Vinci code"
2006-05-30,16:18:00,21,"Da Vinci code"
2006-05-30,16:18:00,26,"Da Vinci code"
2006-05-30,16:18:00,29,"Da Vinci code"
2006-05-30,16:50:00,0,"Da Vinci code a novel"
2006-05-30,16:50:00,1,"Da Vinci code a novel"
2006-05-30,18:23:00,19,"Da Vinci code a novel"
2006-05-30,18:23:00,20,"Da Vinci code a novel"
2006-05-31,15:03:00,19,"Da Vinci code"
2006-05-31,12:26:00,0,"Da Vinci code a novel"
2006-05-31,12:26:00,5,"Da Vinci code a novel"
2006-05-31,12:12:00,17,"Da Vinci code a novel"
2006-05-31,13:13:00,21,"Da Vinci code a novel"
2006-06-01,16:44:00,19,"Da Vinci code a novel"
2006-06-01,17:54:00,24,"Da Vinci code a novel"
2006-06-01,17:54:00,27,"Da Vinci code a novel"
2006-06-01,17:54:00,40,"Da Vinci code a novel"
2006-06-01,17:54:00,41,"Da Vinci code a novel"
2006-06-02,17:41:00,0,"Da Vinci code a novel"
2006-06-02,15:59:00,10,"Da Vinci code a novel"
2006-06-02,15:59:00,11,"Da Vinci code a novel"
2006-06-02,15:59:00,13,"Da Vinci code a novel"
2006-06-02,17:44:00,12,"Da Vinci code a novel"
2006-06-02,15:20:00,18,"Da Vinci code a novel"
2006-06-02,10:18:00,21,"Da Vinci code a novel"
2006-06-02,15:59:00,23,"Da Vinci code a novel"
2006-06-02,15:59:00,24,"Da Vinci code a novel"
2006-06-02,10:18:00,25,"Da Vinci code a novel"
2006-06-02,15:59:00,40,"Da Vinci code a novel"
2006-06-02,15:59:00,48,"Da Vinci code a novel"
2006-06-02,15:59:00,51,"Da Vinci code a novel"
2006-06-02,15:59:00,60,"Da Vinci code a novel"
2006-06-02,15:59:00,70,"Da Vinci code a novel"
2006-06-02,15:59:00,75,"Da Vinci code a novel"
2006-06-03,16:50:00,0,"Da Vinci code a novel"
2006-06-03,13:45:00,8,"Da Vinci code a novel"
2006-06-03,11:39:00,11,"Da Vinci code a novel"
2006-06-03,12:44:00,19,"Da Vinci code a novel"
2006-06-03,12:44:00,20,"Da Vinci code a novel"
2006-06-03,13:23:00,21,"Da Vinci code a novel"
2006-06-03,12:44:00,29,"Da Vinci code a novel"
2006-06-03,12:44:00,31,"Da Vinci code a novel"
2006-06-04,12:23:00,7,"Da Vinci code a novel"
2006-06-04,12:23:00,8,"Da Vinci code a novel"
2006-06-04,13:54:00,8,"Da Vinci code a novel"
2006-06-04,13:54:00,11,"Da Vinci code a novel"
2006-06-05,15:41:00,8,"Da Vinci code a novel"
2006-06-05,15:41:00,9,"Da Vinci code a novel"
2006-06-05,15:41:00,9,"Da Vinci code a novel"
2006-06-05,15:41:00,12,"Da Vinci code a novel"
2006-06-05,15:41:00,15,"Da Vinci code a novel"
2006-06-05,15:41:00,16,"Da Vinci code a novel"
2006-06-05,17:55:00,24,"Da Vinci code a novel"
2006-06-05,17:55:00,26,"Da Vinci code a novel"
2006-06-05,17:55:00,42,"Da Vinci code a novel"
2006-06-05,17:55:00,56,"Da Vinci code a novel"
2006-06-05,17:55:00,56,"Da Vinci code a novel"
2006-06-06,15:16:00,17,"Da Vinci code a novel"
2006-06-06,15:14:00,20,"Da Vinci code a novel"
2006-06-06,15:14:00,21,"Da Vinci code a novel"
2006-06-07,18:41:00,20,"Da Vinci code"
2006-06-07,19:29:00,12,"Da Vinci code a novel"
2006-06-07,19:29:00,13,"Da Vinci code a novel"
2006-06-07,19:29:00,14,"Da Vinci code a novel"
2006-06-07,14:02:00,19,"Da Vinci code a novel"
2006-06-07,12:56:00,21,"Da Vinci code a novel"
2006-06-07,14:02:00,35,"Da Vinci code a novel"
2006-06-07,14:02:00,36,"Da Vinci code a novel"
2006-06-08,10:56:00,0,"Da Vinci code"
2006-06-08,10:56:00,3,"Da Vinci code"
2006-06-08,10:56:00,5,"Da Vinci code"
2006-06-08,12:18:00,12,"Da Vinci code"
2006-06-08,12:18:00,15,"Da Vinci code"
2006-06-08,19:38:00,24,"Da Vinci code"
2006-06-08,19:38:00,36,"Da Vinci code"
2006-06-08,19:38:00,38,"Da Vinci code"
2006-06-08,14:46:00,10,"Da Vinci code a novel"
2006-06-08,14:37:00,19,"Da Vinci code a novel"
2006-06-08,17:55:00,20,"Da Vinci code a novel"
2006-06-08,14:37:00,21,"Da Vinci code a novel"
2006-06-08,13:47:00,27,"Da Vinci code a novel"
2006-06-08,13:47:00,38,"Da Vinci code a novel"
2006-06-08,13:47:00,39,"Da Vinci code a novel"
2006-06-09,12:53:00,7,"Da Vinci code a novel"
2006-06-09,12:53:00,7,"Da Vinci code a novel"
2006-06-09,15:22:00,13,"Da Vinci code a novel"
2006-06-09,15:22:00,14,"Da Vinci code a novel"
2006-06-09,16:57:00,14,"Da Vinci code a novel"
2006-06-09,15:22:00,15,"Da Vinci code a novel"
2006-06-09,15:22:00,16,"Da Vinci code a novel"
2006-06-09,16:57:00,18,"Da Vinci code a novel"
2006-06-09,16:57:00,18,"Da Vinci code a novel"
2006-06-09,12:59:00,20,"Da Vinci code a novel"
2006-06-10,16:02:00,4,"Da Vinci code a novel"
2006-06-10,16:02:00,4,"Da Vinci code a novel"
2006-06-10,17:56:00,6,"Da Vinci code a novel"
2006-06-10,16:02:00,8,"Da Vinci code a novel"
2006-06-10,10:48:00,9,"Da Vinci code a novel"
2006-06-10,10:05:00,10,"Da Vinci code a novel"
2006-06-10,13:12:00,15,"Da Vinci code a novel"
2006-06-10,12:03:00,19,"Da Vinci code a novel"
2006-06-10,13:34:00,19,"Da Vinci code a novel"
2006-06-10,13:12:00,26,"Da Vinci code a novel"
2006-06-10,11:22:00,41,"Da Vinci code a novel"
2006-06-11,14:59:00,9,"Da Vinci code a novel"
2006-06-11,16:51:00,19,"Da Vinci code a novel"
2006-06-11,14:59:00,21,"Da Vinci code a novel"
2006-06-11,14:59:00,21,"Da Vinci code a novel"
2006-06-11,14:03:00,32,"Da Vinci code a novel"
2006-06-12,16:05:00,21,"Da Vinci code"
